ID,Age,Education,Marital Status,Income,Kid home,Teen home,AlcLiquidAmount,VegAmount,MeatAmt,FishAmt,ChocolateAmt,CommoditiesAmt,Country,LeadConvo
4338,39,Graduation,Single,"39,062.00",0,1,1215,33,249,64,116,149,SP,1
4333,68,Graduation,Together,"32,144.00",0,1,465,25,132,136,0,37,SP,1
4331,44,Master,Together,"85,738.00",1,1,12,4,2,10,6,10,SA,2
4329,38,PhD,Married,"18,988.00",0,0,318,8,407,150,35,8,SA,0
4328,36,2nd Cycle,Married,"21,955.00",0,0,249,153,940,58,134,38,SP,0
4324,33,Graduation,Married,"42,387.00",0,1,382,138,65,60,26,59,SP,0
4322,64,PhD,Together,"77,863.00",1,1,9,1,7,0,3,2,SP,0
4320,43,Graduation,Single,"60,152.00",0,1,91,3,52,2,1,31,CA,0
4310,78,Graduation,Married,"80,589.00",1,0,5,23,15,0,18,14,SP,1
4303,65,PhD,Together,"6,835.00",0,1,1017,33,417,108,100,16,SP,0
4301,51,Master,Married,"35,178.00",0,1,726,53,363,123,107,161,SP,1
4299,62,Graduation,Together,"70,971.00",1,1,26,2,19,10,5,8,GER,0
4298,49,PhD,Together,"20,427.00",0,0,777,129,573,216,21,203,SA,0
4297,53,Graduation,Together,"23,228.00",0,0,536,11,387,149,91,57,CA,0
4290,50,Graduation,Married,"30,467.00",0,0,1050,14,322,0,14,112,SP,0
4286,52,PhD,Single,"57,642.00",0,1,305,3,27,4,3,144,SP,1
4279,59,2nd Cycle,Single,"39,548.00",0,0,176,29,818,0,33,112,SP,0
4278,39,PhD,Single,"87,188.00",1,0,6,4,16,3,10,30,SP,0
4271,33,2nd Cycle,Together,"38,683.00",1,0,293,0,124,179,97,52,SP,0
4268,63,Graduation,Married,"53,154.00",0,0,141,15,153,67,31,35,SP,0
4261,76,PhD,Single,"82,800.00",1,0,6,16,24,11,0,34,SP,2
4259,36,Master,Single,"19,485.00",0,0,536,27,590,38,107,67,SP,0
4252,57,Graduation,Married,"44,375.00",0,1,230,35,75,63,57,31,SA,0
4248,62,Master,Single,"98,777.00",1,0,3,5,14,2,12,17,SA,1
4246,40,Master,Single,"6,560.00",0,0,879,143,797,106,143,143,SP,0
4240,44,Graduation,Married,"17,345.00",0,0,376,53,462,168,53,53,SP,0
4227,54,Master,Together,"32,889.00",0,1,200,193,100,46,185,185,SP,0
4220,52,PhD,Married,"59,892.00",1,1,19,5,12,10,3,19,SA,0
4216,41,Graduation,Single,"91,065.00",1,0,1,1,4,11,9,10,SP,2
4211,36,Basic,Married,"20,425.00",0,0,861,31,558,62,95,79,SP,0
4207,41,PhD,Married,"87,171.00",1,0,0,0,1,7,4,6,AUS,2
4201,60,Graduation,Single,"57,967.00",1,0,97,4,44,6,1,18,SP,0
4200,52,Master,Married,"44,159.00",0,1,378,14,68,19,14,14,SP,0
4198,57,Graduation,Together,"29,672.00",0,0,380,98,733,110,112,28,SP,0
4188,65,Graduation,Single,"36,864.00",0,0,620,26,195,34,17,141,SP,0
4186,72,Graduation,Together,"34,026.00",0,0,6,16,11,11,1,16,US,0
4184,72,PhD,Together,"52,157.00",1,1,22,0,19,6,5,3,SA,0
4179,63,Graduation,Together,"24,221.00",0,0,350,60,568,110,133,145,SP,0
4174,66,Master,Together,"55,249.00",1,0,97,3,66,12,7,34,SP,0
4168,56,Graduation,Single,"37,070.00",0,1,742,28,152,25,9,57,GER,0
4149,74,PhD,Together,"76,140.00",1,0,18,3,19,3,3,6,IND,0
4148,50,Graduation,Married,"38,988.00",0,1,731,60,353,78,12,73,SP,0
4141,57,Graduation,Together,"71,613.00",1,0,26,0,15,2,1,2,SA,0
4138,60,Graduation,Single,"76,624.00",1,1,53,8,17,13,0,21,IND,1
4137,74,Graduation,Together,"70,666.00",0,1,30,11,33,13,6,29,SP,0
4136,30,Basic,Single,"7,500.00",0,0,992,24,694,51,19,119,AUS,0
4128,60,PhD,Together,"56,067.00",0,1,171,45,73,59,10,90,SP,0
4127,55,PhD,Married,"77,766.00",1,0,4,1,11,0,0,1,SP,1
4122,47,Graduation,Married,"79,205.00",1,0,1,4,3,8,9,7,SA,1
4120,47,2nd Cycle,Single,"49,514.00",0,1,267,6,54,8,3,50,SP,0
4119,59,Master,Together,"38,620.00",0,0,556,14,717,210,0,43,SP,0
4114,58,Master,Married,"79,143.00",1,0,1,6,2,3,6,3,SP,0
4107,74,PhD,Together,"46,681.00",0,2,421,5,90,0,16,10,CA,0
4102,47,2nd Cycle,Married,"37,284.00",0,1,625,7,99,10,22,7,SA,0
4099,50,Graduation,Married,"30,675.00",0,1,1205,0,235,19,14,205,SP,0
4098,49,Graduation,Married,"24,639.00",1,1,245,16,223,21,43,16,GER,0
4096,54,Master,Divorced,"41,335.00",0,1,129,129,259,168,121,83,SP,0
4095,51,Graduation,Married,"37,150.00",0,1,712,0,45,0,0,191,AUS,0
4094,61,Graduation,Married,"60,544.00",2,0,20,6,43,19,5,38,SA,0
4093,47,Master,Together,"53,253.00",0,0,135,46,92,65,61,11,CA,0
4088,60,PhD,Together,"31,497.00",0,0,833,33,549,151,133,233,SP,0
4086,63,Graduation,Married,"18,690.00",0,0,611,76,749,59,45,26,CA,0
4084,47,Graduation,Together,"60,934.00",1,1,194,2,56,0,0,0,SP,0
4073,68,2nd Cycle,Married,"63,564.00",1,0,110,29,92,28,10,145,US,1
4070,53,PhD,Married,"94,871.00",1,0,11,0,5,2,1,1,SP,2
4066,44,2nd Cycle,Divorced,"21,282.00",0,0,889,55,685,168,92,129,SA,0
4065,46,PhD,Married,"49,544.00",1,1,539,6,91,8,6,97,CA,0
4058,67,PhD,Single,"61,284.00",1,1,48,13,57,24,15,25,IND,1
4055,30,Basic,Single,"18,746.00",0,0,901,31,345,75,31,191,CA,0
4050,56,Master,Married,"49,605.00",0,1,198,18,252,32,108,54,SP,0
4047,68,PhD,Married,"65,324.00",0,0,153,64,123,116,64,14,CA,0
4042,51,Graduation,Divorced,"43,300.00",0,1,107,2,12,2,2,12,CA,0
4037,46,Graduation,Divorced,"31,859.00",0,0,354,21,311,167,75,32,SA,0
4023,52,Graduation,Married,"22,979.00",0,0,342,51,936,207,35,26,SP,0
4012,50,PhD,Together,"62,220.00",1,1,56,5,24,4,0,3,SP,0
4002,62,PhD,Married,"77,037.00",1,0,6,0,5,0,0,1,SP,0
4001,76,PhD,Together,"64,014.00",0,1,32,0,5,2,0,8,SP,1
3979,39,PhD,Divorced,"90,687.00",0,1,20,2,1582,1,2,1,IND,1
3972,46,Graduation,Together,"50,200.00",1,1,29,0,8,2,0,6,GER,0
3969,48,Master,Together,"43,018.00",1,1,488,23,71,15,0,59,SP,0
3968,52,2nd Cycle,Divorced,"65,706.00",1,0,40,1,40,4,3,18,IND,3
3967,51,PhD,Married,"78,931.00",1,0,5,2,8,2,2,9,GER,0
3955,57,Graduation,Divorced,"4,861.00",0,0,770,29,890,250,27,24,SA,0
3945,75,PhD,Widow,"68,117.00",1,1,8,0,3,0,0,0,AUS,1
3934,56,Graduation,Married,"61,286.00",1,0,15,2,10,0,1,4,GER,0
3933,42,Graduation,Together,"44,010.00",0,0,90,67,165,30,43,11,SP,0
3924,57,PhD,Divorced,"57,912.00",0,1,188,3,180,20,3,43,GER,1
3921,70,2nd Cycle,Widow,"28,457.00",1,1,555,82,257,93,61,61,US,0
3919,46,Master,Single,"72,309.00",1,0,39,1,9,2,1,34,GER,1
3916,51,PhD,Together,"49,269.00",1,1,185,0,28,3,2,17,SP,0
3910,47,Graduation,Divorced,"83,829.00",1,0,4,12,5,3,16,17,GER,3
3900,50,Graduation,Married,"65,685.00",1,0,5,4,10,2,2,7,US,0
3896,38,Graduation,Married,"27,255.00",0,1,526,35,214,69,53,35,US,0
3887,52,Graduation,Single,"27,242.00",1,0,739,107,309,140,80,35,SA,0
3885,39,PhD,Married,"33,569.00",0,1,532,88,168,69,44,133,SA,1
3878,42,2nd Cycle,Single,"31,859.00",0,1,931,56,253,91,98,14,CA,0
3870,44,2nd Cycle,Together,"63,855.00",0,1,69,8,26,12,7,12,SP,0
3867,75,PhD,Together,"73,059.00",1,1,16,2,11,3,0,16,GER,0
3865,45,2nd Cycle,Together,"20,981.00",0,0,830,59,968,51,79,19,GER,0
3859,75,PhD,Together,"73,059.00",1,0,5,10,13,3,8,16,SP,0
3856,62,Graduation,Together,"63,381.00",0,1,80,4,46,0,17,2,SA,0
3855,59,Graduation,Married,"22,419.00",0,0,410,0,592,147,22,22,SP,0
3852,61,Master,Together,"74,881.00",1,0,154,20,66,0,12,27,SP,0
3850,59,Basic,Together,"14,918.00",0,0,1050,178,555,77,138,118,SP,0
3846,48,Graduation,Married,"42,557.00",0,1,1013,30,399,60,46,153,CA,0
3839,64,Basic,Single,"15,056.00",1,0,163,0,480,0,126,75,SP,0
3834,60,Graduation,Single,"69,627.00",0,1,29,0,5,0,1,5,CA,0
3830,69,Master,Married,"59,354.00",1,1,22,1,9,0,0,14,SP,0
3829,43,Basic,Together,"24,594.00",1,1,245,16,223,21,43,16,SP,0
3828,71,Graduation,Married,"71,107.00",1,1,79,1,31,4,4,12,SP,0
3807,67,Graduation,Together,"59,925.00",0,1,99,2,11,4,0,16,GER,0
3799,67,Graduation,Married,"67,225.00",0,0,3,3,14,15,21,10,SP,0
3798,54,Graduation,Married,"41,120.00",0,1,163,48,90,0,45,52,SP,0
3790,66,Graduation,Together,"34,633.00",0,1,674,62,134,0,26,8,IND,0
3783,63,PhD,Married,"52,854.00",1,1,51,4,24,4,7,1,US,0
3767,54,Graduation,Married,"61,314.00",1,0,65,4,16,0,4,11,IND,0
3766,63,Master,Widow,"33,051.00",1,1,141,70,106,72,19,23,SP,0
3762,36,PhD,Single,"69,867.00",0,1,41,1,6,2,0,5,CA,1
3759,64,Graduation,Together,"65,196.00",1,0,76,3,31,4,4,27,CA,1
3749,49,Graduation,Together,"73,926.00",1,0,9,1,5,4,5,7,SA,0
3745,34,2nd Cycle,Married,"23,331.00",1,0,1218,16,272,104,0,80,SA,0
3732,67,Master,Married,"52,750.00",0,1,128,0,16,0,1,4,SP,0
3726,36,PhD,Together,"34,320.00",0,0,252,98,827,219,70,196,IND,0
3725,61,PhD,Single,"84,865.00",1,0,2,14,28,16,3,7,IND,4
3722,50,Graduation,Single,"44,503.00",0,1,301,11,61,4,7,11,CA,0
3717,63,Graduation,Married,"61,180.00",0,0,14,36,11,3,26,35,GER,1
3712,63,Graduation,Divorced,"52,332.00",0,1,31,0,7,2,0,6,SP,1
3711,78,Master,Married,"80,184.00",1,1,4,1,7,2,1,2,SP,2
3710,38,PhD,Single,"39,684.00",0,2,622,7,115,30,0,15,AUS,0
3706,44,Graduation,Single,"28,647.00",0,0,1239,17,413,23,34,17,SP,1
3698,39,Graduation,Together,"78,687.00",1,0,22,2,18,0,2,12,CA,1
3697,68,Graduation,Together,"39,898.00",0,1,587,43,337,42,87,54,SA,0
3696,57,Graduation,Divorced,"30,630.00",0,0,407,114,445,181,165,203,SP,0
3690,36,Master,Married,"80,141.00",0,0,8,9,9,2,5,22,SP,1
3678,49,Graduation,Widow,"60,208.00",0,1,134,8,76,6,0,11,SP,1
3673,51,Graduation,Single,"55,239.00",0,0,1039,43,204,153,58,29,CA,0
3667,53,Graduation,Married,"80,952.00",1,0,38,15,54,3,8,29,SP,3
3665,45,2nd Cycle,Together,"25,315.00",0,0,207,26,447,75,0,223,CA,0
3661,27,2nd Cycle,Single,"80,617.00",1,0,6,3,14,15,7,36,AUS,0
3657,36,Graduation,Single,"39,146.00",0,2,1459,0,61,0,15,215,SA,0
3645,50,PhD,Single,"27,213.00",0,0,794,73,573,0,29,14,SP,0
3643,48,Master,Married,"63,206.00",0,1,424,17,118,7,23,41,SP,1
3641,46,Graduation,Married,"13,624.00",0,0,675,144,133,94,192,241,CA,0
3635,60,PhD,Single,"52,597.00",0,1,443,10,75,0,10,48,CA,0
3629,44,Graduation,Single,"38,557.00",0,0,629,17,177,69,0,8,SP,0
3628,35,Basic,Single,"15,038.00",0,1,688,14,309,201,24,38,GER,0
3623,46,Graduation,Together,"21,675.00",0,0,980,37,265,35,163,31,SA,0
3619,62,2nd Cycle,Divorced,"87,305.00",0,0,3,14,17,6,1,5,US,1
3602,64,Master,Married,"51,412.00",0,1,787,20,204,0,0,92,SA,0
3599,52,Graduation,Married,"63,684.00",0,1,13,6,7,0,3,3,SP,0
3598,50,Graduation,Married,"62,710.00",1,0,14,7,9,6,16,12,SA,0
3595,59,Graduation,Together,"77,226.00",0,0,37,12,23,8,11,52,SP,0
3594,49,Master,Married,"54,108.00",0,0,42,16,29,12,20,8,CA,0
3584,67,PhD,Single,"49,667.00",0,1,620,16,165,0,24,82,SP,1
3578,73,Graduation,Divorced,"49,160.00",0,1,652,8,158,21,0,142,SP,0
3571,61,PhD,Together,"63,342.00",1,1,44,4,21,6,0,27,SP,1
3570,53,PhD,Together,"42,731.00",0,1,637,47,237,12,19,76,SP,0
3565,67,Master,Married,"38,452.00",0,0,1074,0,69,0,0,46,SP,0
3560,70,Graduation,Together,"83,844.00",0,0,18,42,24,15,20,18,SP,1
3559,34,2nd Cycle,Married,"16,248.00",0,0,446,107,768,33,196,53,SP,0
3551,68,Master,Together,"60,033.00",0,1,275,11,68,25,7,7,IND,0
3547,53,Master,Together,"41,021.00",0,1,362,17,398,80,35,61,SP,0
3537,41,Graduation,Together,"31,089.00",0,0,631,28,491,30,14,56,SP,0
3536,62,Graduation,Together,"19,740.00",0,0,856,61,570,40,25,122,SP,0
3535,57,Graduation,Single,"66,294.00",1,0,37,5,56,12,8,5,GER,0
3526,54,PhD,Married,"38,443.00",0,1,960,28,183,220,70,70,SA,0
3525,52,Graduation,Together,"38,200.00",0,1,654,7,92,0,15,30,CA,0
3524,51,Master,Single,"39,763.00",0,1,635,15,100,20,7,131,SP,0
3523,60,Graduation,Together,"75,072.00",1,0,2,1,1,0,0,1,IND,0
3520,32,Master,Single,"91,172.00",0,0,1,2,5,6,0,3,SP,4
3518,39,Graduation,Married,"25,271.00",0,0,558,79,622,207,175,95,SP,0
3517,70,Graduation,Single,"40,887.00",0,1,441,35,83,7,29,11,SP,0
3515,70,Graduation,Single,"62,307.00",1,1,220,0,33,3,0,23,CA,0
3507,52,Graduation,Single,"76,467.00",0,1,19,1,14,3,2,4,SP,0
3503,72,Graduation,Divorced,"82,460.00",1,0,7,10,13,3,11,11,CA,0
3498,46,PhD,Married,"55,424.00",0,1,53,1,5,2,1,10,CA,1
3491,47,Graduation,Together,"55,914.00",1,1,46,0,12,0,2,23,SP,0
3483,64,Graduation,Married,"48,192.00",0,1,1103,0,45,0,0,34,SP,3
3479,72,Graduation,Single,"16,813.00",0,0,938,19,843,25,95,38,SP,1
3478,51,PhD,Married,"60,585.00",1,1,392,5,91,28,26,112,GER,0
3469,45,PhD,Divorced,"34,487.00",0,2,554,41,215,11,0,24,SA,0
3463,47,PhD,Married,"69,283.00",2,0,51,23,82,33,0,42,SA,0
3445,66,Graduation,Single,"60,714.00",0,0,154,2,46,20,4,15,SA,0
3439,50,Graduation,Married,"56,721.00",0,2,269,15,69,15,19,38,SP,0
3436,53,Graduation,Married,"14,045.00",1,0,9,0,7,2,0,4,IND,0
3434,71,Graduation,Single,"80,872.00",1,0,6,0,3,0,0,1,SP,0
3433,67,2nd Cycle,Married,"72,635.00",1,1,28,0,11,0,0,9,SP,1
3428,31,PhD,Together,"68,682.00",1,0,23,0,8,6,2,18,AUS,0
3427,67,PhD,Married,"59,821.00",1,1,57,2,51,4,2,23,SP,0
3426,47,Graduation,Divorced,"70,300.00",1,0,5,7,24,19,14,20,CA,0
3422,47,Graduation,Married,"76,068.00",2,0,19,3,10,11,8,6,SP,2
3421,54,Master,Divorced,"63,841.00",1,0,29,12,59,19,1,36,GER,0
3412,71,Master,Married,"67,381.00",1,0,18,0,6,3,3,5,SA,1
3409,38,Graduation,Single,"36,108.00",0,1,162,31,127,8,17,69,SP,1
3406,58,Graduation,Single,"45,989.00",0,1,143,6,52,11,8,17,US,0
3403,64,PhD,Together,"78,952.00",1,0,1,3,6,3,6,15,AUS,0
3389,52,Graduation,Married,"69,016.00",0,0,248,3,81,4,3,51,SA,0
3388,55,Graduation,Divorced,"70,844.00",1,0,43,2,27,0,9,12,SA,0
3386,30,Graduation,Married,"34,935.00",0,0,1315,22,780,145,0,178,SP,0
3381,69,Master,Married,"54,348.00",0,0,620,54,239,99,98,119,SP,0
3376,52,Master,Divorced,"55,282.00",1,1,23,0,11,3,2,2,SP,0
3363,48,2nd Cycle,Married,"20,130.00",0,0,606,148,228,15,148,22,CA,0
3340,45,Graduation,Married,"42,014.00",0,1,264,47,188,54,47,11,SP,0
3336,74,PhD,Together,"66,375.00",1,1,26,1,16,2,2,15,SP,1
3334,71,Graduation,Married,"94,642.00",0,0,2,7,11,16,12,27,GER,2
3332,37,Graduation,Single,"29,760.00",0,0,375,152,335,93,91,81,SP,0
3321,55,PhD,Together,"56,575.00",1,2,100,1,39,6,1,76,SP,0
3312,34,Graduation,Single,"34,176.00",1,0,10,17,18,8,26,40,SP,0
3310,49,2nd Cycle,Married,"35,688.00",0,1,806,80,161,120,11,33,SP,0
3308,70,Graduation,Married,"35,704.00",1,1,135,25,51,23,25,46,SA,0
3298,66,Master,Married,"52,973.00",2,0,85,7,24,2,3,27,IND,0
3286,55,PhD,Divorced,"26,642.00",0,0,560,21,442,29,44,29,SP,0
3283,50,2nd Cycle,Married,"70,932.00",1,1,62,1,16,3,2,6,SP,0
3281,62,PhD,Married,"49,154.00",0,1,267,3,30,4,0,57,SA,0
3277,67,Graduation,Divorced,"49,431.00",0,0,127,4,73,15,6,11,SP,0
3276,46,2nd Cycle,Together,"36,301.00",0,1,815,8,53,11,0,70,SP,0
3270,44,2nd Cycle,Together,"17,117.00",0,0,714,76,395,116,0,12,SP,0
3267,59,Master,Together,"57,288.00",1,0,56,10,92,19,7,25,GER,1
3266,58,Graduation,Married,"42,523.00",0,1,888,0,57,0,0,76,CA,0
3265,63,Graduation,Married,"35,701.00",0,0,995,112,417,42,48,41,SP,0
3262,64,Graduation,Single,"68,281.00",1,1,15,0,8,4,2,20,SA,0
3254,51,Graduation,Married,"70,886.00",1,0,22,3,18,0,0,11,SA,0
3233,57,PhD,Married,"62,745.00",0,0,112,1,54,7,7,36,CA,0
3231,49,Graduation,Married,"37,971.00",0,0,247,161,295,210,85,47,CA,0
3225,38,Master,Married,"42,207.00",0,0,848,154,323,201,61,78,US,1
3220,39,Graduation,Married,"39,922.00",0,0,769,80,252,15,34,65,GER,0
3202,35,PhD,Married,"51,563.00",1,2,14,0,3,0,0,1,IND,2
3197,42,Graduation,Married,"77,353.00",1,1,37,0,17,0,0,3,SP,0
3194,48,PhD,Single,"71,466.00",1,0,30,8,12,8,8,12,SP,0
3182,49,PhD,Single,"46,854.00",0,1,509,0,65,7,11,5,SP,1
3179,42,Graduation,Single,"81,741.00",0,0,2,23,11,8,6,46,AUS,0
3174,63,Graduation,Together,"87,771.00",1,1,18,2,19,0,2,6,CA,4
3170,65,Master,Together,"68,148.00",1,1,15,0,8,4,2,20,SP,0
3158,49,Graduation,Married,"32,300.00",0,1,336,123,274,46,123,141,CA,0
3153,65,PhD,Single,"40,737.00",0,0,398,61,265,138,61,53,SA,0
3152,65,Graduation,Together,"26,091.00",0,1,1017,50,500,65,50,133,SP,0
3139,40,2nd Cycle,Single,"74,116.00",1,0,284,0,52,8,3,20,SP,1
3138,66,Graduation,Single,"91,249.00",1,0,16,5,30,8,7,26,SA,4
3136,60,Master,Divorced,"59,432.00",1,1,79,7,58,6,3,18,SA,0
3130,58,Graduation,Single,"18,701.00",0,0,514,22,732,42,198,79,SP,0
3129,39,Graduation,Married,"30,096.00",0,0,627,91,597,159,91,15,CA,0
3120,41,Graduation,Together,"38,547.00",0,1,738,0,232,13,20,50,SP,0
3112,45,Master,Married,"22,701.00",0,0,241,45,604,34,26,54,SP,0
3107,46,Graduation,Together,"71,322.00",1,0,22,2,31,7,4,5,SP,0
3104,61,Graduation,Single,"82,332.00",1,1,17,0,2,0,0,2,SP,1
3102,41,2nd Cycle,Together,"19,414.00",0,0,1060,61,835,80,20,101,SP,0
3099,52,Graduation,Divorced,"44,267.00",0,2,327,9,122,19,14,83,SP,0
3091,41,2nd Cycle,Together,"75,774.00",1,0,41,5,129,10,3,3,SP,0
3083,48,Graduation,Married,"45,837.00",0,1,266,21,300,65,8,44,IND,0
3081,44,PhD,Married,"41,014.00",0,1,539,30,92,80,46,38,SA,0
3076,47,Graduation,Together,"66,653.00",1,1,39,1,16,2,0,3,IND,0
3075,50,PhD,Married,"59,973.00",2,1,18,1,32,6,3,28,IND,0
3074,38,PhD,Married,"70,643.00",1,1,39,1,22,3,4,12,GER,0
3068,32,Graduation,Married,"18,351.00",0,0,387,20,713,38,54,163,SP,0
3066,47,PhD,Together,"61,905.00",0,0,124,83,267,85,59,35,AUS,0
3056,44,Graduation,Divorced,"63,693.00",0,0,2,1,1,1,0,1,SA,0
3050,56,Graduation,Married,"54,198.00",0,1,205,7,41,3,2,46,SP,0
3037,39,PhD,Married,"50,150.00",0,1,28,0,9,3,0,0,CA,0
3033,59,Master,Together,"38,620.00",0,0,556,14,717,210,0,43,CA,0
3032,38,Graduation,Married,"24,570.00",0,0,504,23,117,179,28,44,SP,0
3025,64,Graduation,Single,"49,967.00",1,1,81,0,6,0,0,6,IND,0
3011,57,Graduation,Married,"69,139.00",1,1,8,4,15,3,5,3,SP,0
3010,33,Master,Together,"88,420.00",0,0,55,16,1622,17,3,4,US,3
3009,60,PhD,Widow,"71,670.00",1,0,8,4,15,7,6,2,SP,3
3007,56,Graduation,Together,"37,758.00",0,1,371,32,189,0,58,6,SP,0
3006,46,Graduation,Divorced,"30,992.00",0,0,625,35,169,58,17,35,SP,0
3005,30,Graduation,Single,"83,528.00",1,0,2,3,6,4,1,9,CA,2
2995,65,Master,Together,"66,636.00",1,0,194,55,134,15,0,3,SA,0
2986,46,Graduation,Married,"30,772.00",0,0,390,22,323,104,35,107,SP,0
2980,70,Master,Single,"8,820.00",0,0,1276,24,746,94,29,48,SP,0
2975,46,Graduation,Together,"85,606.00",0,0,32,0,8,23,4,18,SP,1
2968,79,PhD,Divorced,"48,948.00",1,1,109,18,16,24,26,18,SA,1
2964,41,Graduation,Married,"26,872.00",0,0,408,61,109,48,122,41,SP,0
2963,43,Graduation,Together,"75,507.00",1,0,26,0,6,0,0,2,SP,0
2961,40,Graduation,Married,"42,081.00",0,0,605,91,399,0,45,205,IND,1
2958,44,Graduation,Married,"28,442.00",0,1,204,97,97,21,118,26,SP,0
2952,45,Master,Single,"36,273.00",0,1,846,84,352,91,56,42,CA,0
2948,68,Master,Divorced,"62,637.00",1,0,281,7,84,15,0,119,SP,0
2945,67,PhD,Together,"46,015.00",0,1,527,0,21,0,0,60,CA,2
2942,58,Graduation,Single,"45,906.00",0,1,50,1,27,6,7,1,IND,1
2939,52,Master,Together,"79,419.00",1,0,1,9,8,11,3,22,SP,0
2937,48,PhD,Single,"68,352.00",2,1,27,0,5,0,0,3,US,0
2936,40,Master,Together,"23,661.00",0,0,123,164,266,227,30,174,AUS,0
2931,44,Graduation,Divorced,"71,847.00",0,0,63,151,137,153,19,53,SP,1
2930,44,Master,Single,"68,092.00",2,1,20,4,10,6,4,17,AUS,0
2929,46,Graduation,Single,"20,180.00",0,0,1076,68,103,29,91,68,SP,0
2928,47,PhD,Single,"52,614.00",1,1,313,8,104,6,4,126,SA,0
2926,70,Master,Together,"55,951.00",0,1,595,71,153,120,112,41,SA,2
2920,47,PhD,Single,"52,614.00",0,1,30,2,25,0,1,9,SP,0
2918,41,Graduation,Divorced,"28,510.00",0,1,459,15,171,142,23,31,SA,0
2909,48,PhD,Married,"78,128.00",1,0,11,4,20,10,3,5,US,2
2895,59,Graduation,Single,"49,980.00",1,1,489,6,152,8,6,132,SP,0
2894,37,Graduation,Single,"72,903.00",1,1,10,0,10,3,1,7,SA,3
2891,59,Graduation,Divorced,"68,118.00",1,1,158,0,23,0,0,18,IND,0
2886,51,Master,Divorced,"74,290.00",1,0,15,0,6,0,1,12,SP,2
2882,47,2nd Cycle,Divorced,"67,893.00",1,0,46,0,30,12,1,30,SP,0
2878,75,PhD,Married,"67,472.00",1,1,6,5,5,8,0,5,CA,0
2877,48,Master,Together,"46,014.00",0,1,941,14,397,76,58,176,SP,0
2875,44,Graduation,Married,"67,023.00",1,1,17,1,12,3,1,4,CA,0
2874,34,2nd Cycle,Divorced,"35,388.00",0,0,482,34,471,119,68,22,AUS,0
2870,49,Graduation,Married,"49,094.00",1,1,70,0,16,0,0,4,CA,0
2868,73,PhD,Single,"26,518.00",0,1,940,44,396,0,88,58,SP,0
2861,39,Graduation,Single,"24,072.00",0,0,471,0,510,99,21,12,SA,0
2853,42,Graduation,Single,"51,766.00",0,0,68,28,39,16,30,41,AUS,0
2849,43,Graduation,Single,"60,474.00",1,0,45,7,99,4,25,43,US,0
2836,50,PhD,Married,"43,269.00",0,1,1048,0,217,0,0,12,SP,0
2831,46,Graduation,Together,"78,416.00",0,0,45,47,52,21,20,25,SP,0
2829,67,Graduation,Married,"65,210.00",1,0,6,1,10,0,1,4,CA,2
2826,55,Graduation,Married,"22,574.00",0,0,160,80,369,67,39,41,SP,0
2815,47,Graduation,Married,"33,183.00",0,0,398,40,367,119,122,30,AUS,0
2814,46,Master,Together,"30,560.00",0,0,182,74,298,162,149,116,SA,0
2811,59,PhD,Single,"48,918.00",1,1,454,0,171,8,19,32,SP,0
2807,53,Graduation,Married,"56,796.00",0,0,288,10,30,4,10,125,SP,0
2804,47,Master,Single,"46,098.00",0,1,159,0,120,0,0,137,SP,0
2802,30,2nd Cycle,Married,"87,000.00",1,0,15,1,23,0,5,1,US,0
2798,45,PhD,Together,"102,160.00",0,0,6,2,3,1,262,3,SP,3
2797,45,Graduation,Married,"72,117.00",0,1,23,4,5,10,5,23,SP,0
2795,64,Master,Single,"30,523.00",0,1,410,112,420,0,82,71,SA,0
2793,46,PhD,Divorced,"70,179.00",1,1,50,4,28,6,3,26,SA,0
2782,61,PhD,Married,"54,456.00",0,2,238,17,68,8,10,6,SP,0
2781,41,Graduation,Single,"72,066.00",1,0,99,0,15,2,1,5,SP,2
2747,34,PhD,Married,"67,546.00",1,0,56,4,76,17,1,18,US,0
2740,64,PhD,Widow,"33,438.00",0,0,690,117,499,76,102,88,SP,0
2736,44,Graduation,Married,"73,807.00",1,0,15,6,20,4,5,20,SA,0
2730,67,Graduation,Single,"80,317.00",1,0,9,1,6,3,0,4,SP,0
2727,49,Graduation,Together,"57,100.00",1,0,31,9,27,16,9,33,SA,0
2724,41,Master,Single,"36,143.00",0,1,757,80,217,29,80,11,IND,0
2715,56,Master,Divorced,"29,435.00",1,1,505,72,270,36,27,54,SP,0
2712,66,Graduation,Married,"71,866.00",0,0,20,6,5,0,9,12,SA,0
2711,46,Master,Together,"30,560.00",0,0,400,32,519,71,75,54,SP,0
2698,46,Graduation,Single,"47,025.00",0,1,1241,0,80,0,13,40,SA,0
2694,55,Graduation,Married,"42,664.00",0,1,522,0,257,32,16,66,SP,0
2686,53,Basic,Together,"22,390.00",0,0,724,74,929,97,55,130,IND,0
2683,53,Graduation,Married,"52,413.00",1,1,285,28,242,55,114,135,SA,0
2681,38,2nd Cycle,Married,"65,370.00",1,0,36,2,42,20,21,10,AUS,0
2678,32,Graduation,Single,"34,412.00",0,1,750,71,174,13,10,20,GER,0
2677,66,Graduation,Together,"46,097.00",1,1,306,5,109,21,109,92,CA,0
2674,64,Master,Single,"75,154.00",1,0,14,0,6,0,0,0,AUS,0
2669,29,Graduation,Single,"74,293.00",1,1,15,0,12,7,3,7,SP,0
